"PVWatts Hourly PV Performance Data"
"Requested Location","Paris"
"Location","Lat, Lng: 48.85, 2.34"
"Latitude (DD)","48.85"
"Longitude (DD)","2.34"
"Elevation (m)","49"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","2","9","229","22","4.6","1.9","0.2","92.443","6.779","269.826","244.411"
"1","2","10","0","21","4.9","2.5","0.2","19.486","5.33","63.878","45.76"
"1","2","11","0","11","5.2","2.8","0.2","10.201","5.414","32.821","15.803"
"1","2","12","0","11","5.5","3.1","0.2","10.203","5.703","32.813","15.796"
"1","2","13","0","43","5.8","3.2","0.2","39.962","6.584","135.749","115.085"
"1","2","14","0","15","6.1","3.4","0.2","13.913","6.364","45.162","27.708"
"1","2","15","0","6","6.3","3.4","0.2","5.559","6.405","17.061","0.603"
"1","2","16","0","6","6.3","3.3","0.2","5.559","6.39","10.753","0"
"1","2","17","0","0","6.5","3.5","0.2","0","6.5","0","0"
"1","2","18","0","0","6.9","3.9","0.2","0","6.9","0","0"
"1","2","19","0","0","7","4.1","0.2","0","7","0","0"
"1","2","20","0","0","6.9","4.1","0.2","0","6.9","0","0"
"1","2","21","0","0","6.8","4.2","0.2","0","6.8","0","0"
"1","2","22","0","0","6.8","4.3","0.2","0","6.8","0","0"
"1","2","23","0","0","6.7","4.4","0.2","0","6.7","0","0"
"1","3","0","0","0","6.7","4.5","0.2","0","6.7","0","0"
"1","3","1","0","0","6.4","4.4","0.2","0","6.4","0","0"
"1","3","2","0","0","6","4.3","0.2","0","6","0","0"
"1","3","3","0","0","5.7","4.5","0.2","0","5.7","0","0"
"1","3","4","0","0","5.6","4.7","0.2","0","5.6","0","0"
"1","3","5","0","0","5.8","4.8","0.2","0","5.8","0","0"
"1","3","6","0","0","6.1","5.1","0.2","0","6.1","0","0"
"1","3","7","0","0","6.6","5.5","0.2","0","6.6","0","0"
"1","3","8","0","0","7.2","5.6","0.2","0","7.2","0","0"
"1","3","9","0","16","8.1","5.3","0.2","14.85","8.309","41.736","24.403"
"1","3","10","0","11","9.3","5","0.2","10.197","9.454","31.875","14.891"
"1","3","11","661","57","10.5","5.2","0.2","456.177","17.289","1642.403","1568.352"
"1","3","12","0","67","11.3","5.8","0.2","62.707","12.164","211.953","188.588"
"1","3","13","0","59","11.4","5.9","0.2","54.886","12.148","184.525","162.133"
"1","3","14","0","55","10.8","5.3","0.2","51.161","11.548","171.709","149.77"
"1","3","15","0","17","10.1","4.6","0.2","15.768","10.351","49.87","32.248"
"1","3","16","0","9","9.5","4.2","0.2","8.344","9.621","16.914","0.461"
"1","3","17","0","0","9.2","4","0.2","0","9.2","0","0"
"1","3","18","0","0","8.9","3.9","0.2","0","8.9","0","0"
"1","3","19","0","0","7.7","3.9","0.2","0","7.7","0","0"
"1","3","20","0","0","5.9","3.3","0.2","0","5.9","0","0"
"1","3","21","0","0","4.2","2.6","0.2","0","4.2","0","0"
"1","3","22","0","0","3.2","2.5","0.2","0","3.2","0","0"
"1","3","23","0","0","2.6","2.4","0.2","0","2.6","0","0"
"1","4","0","0","0","2","2.1","0.2","0","2","0","0"
"1","4","1","0","0","1.5","1.8","0.2","0","1.5","0","0"
"1","4","2","0","0","1.1","1.4","0.2","0","1.1","0","0"
"1","4","3","0","0","0.8","1.3","0.2","0","0.8","0","0"
"1","4","4","0","0","0.9","1.2","0.2","0","0.9","0","0"
"1","4","5","0","0","1.1","1.3","0.2","0","1.1","0","0"
"1","4","6","0","0","0.7","1.3","0.2","0","0.7","0","0"
"1","4","7","0","0","0.7","1.4","0.2","0","0.7","0","0"
"1","4","8","0","0","0.9","1.5","0.2","0","0.9","0","0"
"1","4","9","198","24","2.6","2","0.2","88.325","4.647","262.172","237.028"
"1","4","10","0","21","4.8","3","0.2","19.486","5.194","63.941","45.822"
"1","4","11","628","65","6.4","3.1","0.2","450.606","15.436","1631.941","1558.26"
"1","4","12","683","73","8.1","3.7","0.2","526.935","17.714","1897.471","1814.382"
"1","4","13","19","128","8.9","4.2","0.2","142.504","11.305","499.558","466.003"
"1","4","14","0","37","8.7","3.8","0.2","34.374","9.314","114.563","94.65"
"1","4","15","0","6","7.7","2.8","0.2","5.559","7.816","16.967","0.512"
"1","4","16","0","6","6.5","2.2","0.2","5.558","6.616","12.033","0"
"1","4","17","0","0","6.1","2.2","0.2","0","6.1","0","0"
"1","4","18","0","0","5.9","2.3","0.2","0","5.9","0","0"
"1","4","19","0","0","5.6","2","0.2","0","5.6","0","0"
"1","4","20","0","0","5","1.7","0.2","0","5","0","0"
"1","4","21","0","0","4.6","1.5","0.2","0","4.6","0","0"
"1","4","22","0","0","4.3","1.4","0.2","0","4.3","0","0"
"1","4","23","0","0","4.2","1.4","0.2","0","4.2","0","0"
"1","5","0","0","0","4.1","1.3","0.2","0","4.1","0","0"
"1","5","1","0","0","4","1.1","0.2","0","4","0","0"
"1","5","2","0","0","4.1","1","0.2","0","4.1","0","0"
"1","5","3","0","0","4.1","0.9","0.2","0","4.1","0","0"
"1","5","4","0","0","4","0.8","0.2","0","4","0","0"
"1","5","5","0","0","3.9","0.8","0.2","0","3.9","0","0"
"1","5","6","0","0","3.8","0.9","0.2","0","3.8","0","0"
"1","5","7","0","0","3.6","1","0.2","0","3.6","0","0"
"1","5","8","0","0","3.5","1","0.2","0","3.5","0","0"
"1","5","9","0","8","3.8","1.1","0.2","7.413","4.013","20.765","4.175"
"1","5","10","0","5","4.5","1.4","0.2","4.633","4.628","14.296","0"
"1","5","11","0","8","5.5","1.3","0.2","7.417","5.711","23.495","6.808"
"1","5","12","0","27","7","1","0.2","25.069","7.766","83.091","64.292"
"1","5","13","0","19","7.9","0.9","0.2","17.632","8.453","57.378","39.49"
"1","5","14","0","9","8.3","0.6","0.2","8.345","8.584","26.203","9.42"
"1","5","15","0","6","8","0.3","0.2","5.559","8.206","16.946","0.492"
"1","5","16","0","10","7","0.3","0.2","9.272","7.313","21.678","5.055"
"1","5","17","0","0","6","0.6","0.2","0","6","0","0"
"1","5","18","0","0","4.8","0.9","0.2","0","4.8","0","0"
"1","5","19","0","0","3.5","1.1","0.2","0","3.5","0","0"
"1","5","20","0","0","2.1","1.3","0.2","0","2.1","0","0"
"1","5","21","0","0","1.1","1.4","0.2","0","1.1","0","0"
"1","5","22","0","0","0.3","1.5","0.2","0","0.3","0","0"
"1","5","23","0","0","-0.3","1.5","0.2","0","-0.3","0","0"
"1","6","0","0","0","-0.9","1.4","0.2","0","-0.9","0","0"
"1","6","1","0","0","-1","1.3","0.2","0","-1","0","0"
"1","6","2","0","0","-0.4","1.5","0.2","0","-0.4","0","0"
"1","6","3","0","0","0.3","2.2","0.2","0","0.3","0","0"
"1","6","4","0","0","0.5","2.6","0.2","0","0.5","0","0"
"1","6","5","0","0","0.5","2.7","0.2","0","0.5","0","0"
"1","6","6","0","0","0.4","2.8","0.2","0","0.4","0","0"
"1","6","7","0","0","0.1","2.9","0.2","0","0.1","0","0"
"1","6","8","0","0","-0.2","3.1","0.2","0","-0.2","0","0"
"1","6","9","350","21","0.3","3.6","0.2","117.982","2.362","355.13","326.692"
"1","6","10","634","41","1.4","4","0.2","357.235","7.601","1299.534","1237.632"
"1","6","11","750","50","2.9","4.2","0.2","500.468","11.394","1844.646","1763.429"
"1","6","12","802","53","4.5","4.3","0.2","575.696","14.137","2104.878","2014.44"
"1","6","13","799","55","5.9","4.4","0.2","573.69","15.373","2087.96","1998.121"
"1","6","14","766","52","6.6","4.3","0.2","504.679","15.046","1835.263","1754.378"
"1","6","15","679","44","5.8","3.4","0.2","371.137","12.838","1315.983","1253.498"
"1","6","16","480","29","3.7","2.7","0.2","184.731","7.238","474.738","442.062"
"1","6","17","0","0","2.2","3.2","0.2","0","2.2","0","0"
"1","6","18","0","0","2.1","3.8","0.2","0","2.1","0","0"
"1","6","19","0","0","2.4","4.1","0.2","0","2.4","0","0"
"1","6","20","0","0","3.2","4.3","0.2","0","3.2","0","0"
"1","6","21","0","0","4","4.2","0.2","0","4","0","0"
"1","6","22","0","0","4.7","4.2","0.2","0","4.7","0","0"
"1","6","23","0","0","5.2","4","0.2","0","5.2","0","0"
"1","7","0","0","0","5.5","3.6","0.2","0","5.5","0","0"
"1","7","1","0","0","5.6","2.9","0.2","0","5.6","0","0"
"1","7","2","0","0","5.8","2.3","0.2","0","5.8","0","0"
"1","7","3","0","0","5.9","2.1","0.2","0","5.9","0","0"
"1","7","4","0","0","5.6","1.7","0.2","0","5.6","0","0"
"1","7","5","0","0","5.3","1.5","0.2","0","5.3","0","0"
"1","7","6","0","0","5","1.4","0.2","0","5","0","0"
"1","7","7","0","0","4.9","1.4","0.2","0","4.9","0","0"
"1","7","8","0","0","4.8","1.7","0.2","0","4.8","0","0"
"1","7","9","0","7","5.4","2.7","0.2","6.485","5.534","18.094","1.598"
"1","7","10","0","5","5.8","3.1","0.2","4.633","5.892","14.215","0"
"1","7","11","0","10","6.3","3.1","0.2","9.273","6.485","29.569","12.667"
"1","7","12","0","10","7.1","3.1","0.2","9.275","7.285","29.48","12.582"
"1","7","13","0","38","7.9","3","0.2","35.305","8.616","118.295","98.249"
"1","7","14","0","44","8.4","2.8","0.2","40.896","9.258","137.384","116.661"
"1","7","15","0","12","8.4","2.6","0.2","11.125","8.641","35.005","17.91"
"1","7","16","0","5","8","2.7","0.2","4.631","8.093","11.357","0"
"1","7","17","0","0","7.8","3.1","0.2","0","7.8","0","0"
"1","7","18","0","0","7.9","3.5","0.2","0","7.9","0","0"
"1","7","19","0","0","8.1","3.6","0.2","0","8.1","0","0"
"1","7","20","0","0","8.5","3.8","0.2","0","8.5","0","0"
"1","7","21","0","0","8.9","3.7","0.2","0","8.9","0","0"
"1","7","22","0","0","9","3.4","0.2","0","9","0","0"
"1","7","23","0","0","9","3.3","0.2","0","9","0","0"
"1","8","0","0","0","9.1","3.5","0.2","0","9.1","0","0"
"1","8","1","0","0","9.3","3.7","0.2","0","9.3","0","0"
"1","8","2","0","0","9.4","3.6","0.2","0","9.4","0","0"
"1","8","3","0","0","9.4","3.4","0.2","0","9.4","0","0"
"1","8","4","0","0","9.4","3.4","0.2","0","9.4","0","0"
"1","8","5","0","0","9.5","3.4","0.2","0","9.5","0","0"
"1","8","6","0","0","9.4","3.4","0.2","0","9.4","0","0"
"1","8","7","0","0","9.2","3.2","0.2","0","9.2","0","0"
"1","8","8","0","0","9.2","3.2","0.2","0","9.2","0","0"
"1","8","9","0","3","9.7","3.5","0.2","2.777","9.75","7.317","0"
"1","8","10","0","3","10.3","3.6","0.2","2.779","10.351","8.132","0"
"1","8","11","0","4","10.9","3.6","0.2","3.708","10.968","11.071","0"
"1","8","12","0","4","11.3","3.5","0.2","3.709","11.369","11.056","0"
"1","8","13","0","4","11.5","3.4","0.2","3.709","11.57","11.045","0"
"1","8","14","0","44","11.6","3.3","0.2","40.896","12.389","135.576","114.918"
"1","8","15","0","3","11.4","3","0.2","2.779","11.456","8.069","0"
"1","8","16","0","14","10.8","2.9","0.2","12.99","11.053","34.03","16.97"
"1","8","17","0","0","10.3","2.9","0.2","0","10.3","0","0"
