"PVWatts Hourly PV Performance Data"
"Requested Location","Reykjavik"
"Location","REYKJAVIK, ICELAND"
"Latitude (DD)","64.13"
"Longitude (DD)","-21.90"
"Elevation (m)","61"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","2","2","0","0","2.9","5.7","0.12","0","2.9","0","0"
"4","2","3","0","0","2","4.6","0.12","0","2","0","0"
"4","2","4","0","0","2","3.1","0.12","0","2","0","0"
"4","2","5","0","0","2.5","2.6","0.12","0","2.5","0","0"
"4","2","6","0","0","3","3.1","0.12","0","0","0","0"
"4","2","7","0","14","3","5.1","0.12","12.964","3.181","33.781","16.73"
"4","2","8","0","63","3.2","5.1","0.12","59.408","4.087","204.681","181.574"
"4","2","9","9","109","4","7.2","0.12","108.516","5.289","384.925","355.432"
"4","2","10","1","133","5","7.2","0.12","128.706","6.528","456.191","424.172"
"4","2","11","0","113","4.8","7.2","0.12","106.856","6.067","375.309","346.156"
"4","2","12","15","188","5","5.7","0.12","195.366","7.718","694.127","653.677"
"4","2","13","57","232","6","7.7","0.12","287.917","9.254","1029.141","976.82"
"4","2","14","75","257","6.4","7.7","0.12","330.27","10.134","1182.068","1124.328"
"4","2","15","109","209","6","8.2","0.12","292.43","9.162","1053.228","1000.054"
"4","2","16","99","165","6","6.2","0.12","225.25","8.972","810.01","765.454"
"4","2","17","41","122","5.8","7.2","0.12","139.588","7.458","495.079","461.682"
"4","2","18","0","66","4","5.1","0.12","62.299","4.931","214.651","191.191"
"4","2","19","0","15","4","6.2","0.12","13.89","4.175","38.863","21.632"
"4","2","20","0","0","3.8","6.7","0.12","0","0","0","0"
"4","2","21","0","0","4","6.2","0.12","0","4","0","0"
"4","2","22","0","0","3","6.2","0.12","0","3","0","0"
"4","2","23","0","0","3.4","6.2","0.12","0","3.4","0","0"
"4","3","0","0","0","3","5.7","0.12","0","3","0","0"
"4","3","1","0","0","3","6.2","0.12","0","3","0","0"
"4","3","2","0","0","3","6.2","0.12","0","3","0","0"
"4","3","3","0","0","4","4.1","0.12","0","4","0","0"
"4","3","4","0","0","4","6.2","0.12","0","4","0","0"
"4","3","5","0","0","4.2","6.7","0.12","0","4.2","0","0"
"4","3","6","0","0","3","7.7","0.12","0","0","0","0"
"4","3","7","0","7","3","7.7","0.12","6.472","3.07","17.502","1.028"
"4","3","8","0","29","4.5","8.2","0.12","26.873","4.79","89.578","70.55"
"4","3","9","0","90","5","8.2","0.12","85.207","5.921","299.051","272.6"
"4","3","10","35","160","5","10.3","0.12","182.678","6.662","656.04","616.94"
"4","3","11","120","205","5.7","8.7","0.12","303.635","8.843","1096.039","1041.348"
"4","3","12","86","254","7","8.8","0.12","334.526","10.428","1196.703","1138.445"
"4","3","13","89","264","6","8.8","0.12","350.621","9.592","1257.959","1197.53"
"4","3","14","86","255","6.8","6.2","0.12","335.786","11.22","1197.711","1139.417"
"4","3","15","78","226","6.4","5.9","0.12","290.792","10.36","1040.196","987.483"
"4","3","16","75","176","6","5.7","0.12","223.785","9.122","802.622","758.328"
"4","3","17","41","125","5.5","5.1","0.12","142.654","7.637","506.096","472.308"
"4","3","18","1","68","5","4.6","0.12","64.418","6.026","221.4","197.7"
"4","3","19","0","16","5","2.6","0.12","14.818","5.311","42.823","25.451"
"4","3","20","0","1","3.6","2.6","0.12","0.951","3.617","0","0"
"4","3","21","0","0","4","2.6","0.12","0","4","0","0"
"4","3","22","0","0","3","2.1","0.12","0","3","0","0"
"4","3","23","0","0","2.9","2.6","0.12","0","2.9","0","0"
"4","4","0","0","0","3","2.6","0.12","0","3","0","0"
"4","4","1","0","0","3","3.1","0.12","0","3","0","0"
"4","4","2","0","0","2.8","2.6","0.12","0","2.8","0","0"
"4","4","3","0","0","3","8.2","0.12","0","3","0","0"
"4","4","4","0","0","2","7.7","0.12","0","2","0","0"
"4","4","5","0","0","1.7","5.7","0.12","0","1.7","0","0"
"4","4","6","0","1","1","3.1","0.12","0.951","1.016","0","0"
"4","4","7","0","14","2","5.7","0.12","12.961","2.175","37.866","20.67"
"4","4","8","2","70","1.6","4.1","0.12","66.595","2.736","232.112","208.034"
"4","4","9","43","126","2","4.1","0.12","144.357","4.47","518.478","484.252"
"4","4","10","55","187","3","5.7","0.12","224.475","6.13","812.833","768.176"
"4","4","11","127","207","3","4.6","0.12","310.86","7.967","1126.119","1070.362"
"4","4","12","349","227","3","6.2","0.12","523.412","9.904","1903.405","1820.106"
"4","4","13","492","198","2","4.6","0.12","623.31","11.972","2256.279","2160.475"
"4","4","14","628","126","2.8","6.7","0.12","639.166","10.808","2333.628","2235.084"
"4","4","15","400","199","2","6.7","0.12","500.16","8.263","1836.521","1755.591"
"4","4","16","276","172","2","8.2","0.12","349.395","5.788","1290.339","1228.763"
"4","4","17","51","126","1.7","5.1","0.12","147.864","3.915","532.684","497.955"
"4","4","18","1","72","2","5.1","0.12","68.26","3.02","238.224","213.928"
"4","4","19","0","18","1","5.1","0.12","16.674","1.243","50.55","32.905"
"4","4","20","0","1","1","3.1","0.12","0.951","1.016","0","0"
"4","4","21","0","0","1","3.1","0.12","0","1","0","0"
"4","4","22","0","0","0","4.6","0.12","0","0","0","0"
"4","4","23","0","0","0.2","3.1","0.12","0","0.2","0","0"
"4","5","0","0","0","0","1.5","0.12","0","0","0","0"
"4","5","1","0","0","0","2.1","0.12","0","0","0","0"
"4","5","2","0","0","0.1","2.1","0.12","0","0.1","0","0"
"4","5","3","0","0","0","3.1","0.12","0","0","0","0"
"4","5","4","0","0","0","3.6","0.12","0","0","0","0"
"4","5","5","0","0","-0.4","4.6","0.12","0","-0.4","0","0"
"4","5","6","0","1","0","3.6","0.12","0.951","0.015","0","0"
"4","5","7","0","13","0","4.1","0.12","12.032","0.2","36.341","19.199"
"4","5","8","0","32","-0.3","4.6","0.12","29.659","0.173","101.496","82.045"
"4","5","9","0","97","0","5.7","0.12","91.98","1.282","329.578","302.045"
"4","5","10","40","167","0","5.7","0.12","192.924","2.69","703.877","663.082"
"4","5","11","103","223","0.9","3.6","0.12","304.021","6.497","1104.783","1049.781"
"4","5","12","126","244","2","4.1","0.12","362.861","8.203","1312.045","1249.7"
"4","5","13","129","253","2","4.6","0.12","379.148","8.05","1371.313","1306.868"
"4","5","14","125","245","1.7","5.7","0.12","363.312","6.76","1320.359","1257.719"
"4","5","15","114","219","2","7.2","0.12","307.085","5.647","1120.16","1064.614"
"4","5","16","106","173","2","6.7","0.12","244.889","5.063","894.512","846.962"
"4","5","17","47","131","2.4","6.2","0.12","151.385","4.395","544.912","509.749"
"4","5","18","55","84","2","6.7","0.12","96.098","3.192","332.749","305.105"
"4","5","19","0","28","1","7.7","0.12","25.936","1.287","81.476","62.734"
"4","5","20","0","2","0.5","6.7","0.12","1.903","0.52","3.629","0"
"4","5","21","0","0","0","6.7","0.12","0","0","0","0"
"4","5","22","0","0","0","10.3","0.12","0","0","0","0"
"4","5","23","0","0","-0.3","7.7","0.12","0","-0.3","0","0"
"4","6","0","0","0","0","11.3","0.12","0","0","0","0"
"4","6","1","0","0","-1","9.8","0.12","0","-1","0","0"
"4","6","2","0","0","-1.7","7.7","0.12","0","-1.7","0","0"
"4","6","3","0","0","-2","10.3","0.12","0","-2","0","0"
"4","6","4","0","0","-2","11.8","0.12","0","-2","0","0"
