"PVWatts Hourly PV Performance Data"
"Requested Location","Barcelona"
"Location","Lat, Lng: 41.37, 2.18"
"Latitude (DD)","41.37"
"Longitude (DD)","2.18"
"Elevation (m)","37"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","27","18","0","0","14.6","1.2","0.2","0","14.6","0","0"
"11","27","19","0","0","14.3","1.2","0.2","0","14.3","0","0"
"11","27","20","0","0","14","1.4","0.2","0","14","0","0"
"11","27","21","0","0","13.6","1.6","0.2","0","13.6","0","0"
"11","27","22","0","0","13.3","1.8","0.2","0","13.3","0","0"
"11","27","23","0","0","12.8","1.9","0.2","0","12.8","0","0"
"11","28","0","0","0","12.2","2.1","0.2","0","12.2","0","0"
"11","28","1","0","0","11.8","2.2","0.2","0","11.8","0","0"
"11","28","2","0","0","11.5","2.2","0.2","0","11.5","0","0"
"11","28","3","0","0","11.2","2.2","0.2","0","11.2","0","0"
"11","28","4","0","0","11","2.2","0.2","0","11","0","0"
"11","28","5","0","0","10.7","2.2","0.2","0","10.7","0","0"
"11","28","6","0","0","10.5","2.4","0.2","0","10.5","0","0"
"11","28","7","0","0","10.3","2.5","0.2","0","10.3","0","0"
"11","28","8","240","19","11","2.7","0.2","86.265","12.713","232.102","208.024"
"11","28","9","602","49","12.9","3.2","0.2","342.681","19.628","1194.263","1136.091"
"11","28","10","754","64","14.4","3.9","0.2","540.673","23.977","1902.872","1819.592"
"11","28","11","830","71","15.5","4.4","0.2","674.681","26.626","2344.955","2246.01"
"11","28","12","855","74","16.2","4.8","0.2","729.057","27.596","2519.435","2414.307"
"11","28","13","854","73","16.5","5.1","0.2","709.308","27.177","2457.935","2354.987"
"11","28","14","815","69","16.5","5.2","0.2","611.891","25.605","2139.962","2048.28"
"11","28","15","727","61","16.2","5","0.2","449.435","23.053","1579.903","1508.066"
"11","28","16","545","45","15.4","4.3","0.2","243.94","19.362","771.652","728.455"
"11","28","17","0","0","13.8","3.5","0.2","0","13.8","0","0"
"11","28","18","0","0","13.2","3.5","0.2","0","13.2","0","0"
"11","28","19","0","0","13.1","3.8","0.2","0","13.1","0","0"
"11","28","20","0","0","13.1","4.1","0.2","0","13.1","0","0"
"11","28","21","0","0","13.3","4.5","0.2","0","13.3","0","0"
"11","28","22","0","0","13.5","4.9","0.2","0","13.5","0","0"
"11","28","23","0","0","13.7","5.2","0.2","0","13.7","0","0"
"11","29","0","0","0","13.6","5.3","0.2","0","13.6","0","0"
"11","29","1","0","0","13.1","4.9","0.2","0","13.1","0","0"
"11","29","2","0","0","12.9","4.3","0.2","0","12.9","0","0"
"11","29","3","0","0","12.7","4","0.2","0","12.7","0","0"
"11","29","4","0","0","12.7","3.9","0.2","0","12.7","0","0"
"11","29","5","0","0","12.7","3.9","0.2","0","12.7","0","0"
"11","29","6","0","0","12.6","4.1","0.2","0","12.6","0","0"
"11","29","7","0","0","12.4","4.3","0.2","0","12.4","0","0"
"11","29","8","0","13","12.7","4.7","0.2","12.06","12.88","31.311","14.347"
"11","29","9","0","4","14.1","5.8","0.2","3.707","14.151","10.837","0"
"11","29","10","0","42","15.1","6.9","0.2","39.033","15.578","127.37","107.003"
"11","29","11","17","134","15.4","7.2","0.2","141.819","17.084","483.677","450.684"
"11","29","12","46","182","15.4","7.7","0.2","224.35","17.938","773.986","730.706"
"11","29","13","0","56","15.2","8","0.2","52.092","15.773","171.13","149.212"
"11","29","14","9","114","14.6","7.7","0.2","115.844","15.911","394.758","364.916"
"11","29","15","1","52","14.1","7.4","0.2","48.864","14.669","161.638","140.057"
"11","29","16","0","4","13.8","7.1","0.2","3.704","13.844","10.481","0"
"11","29","17","0","0","13.6","6.6","0.2","0","13.6","0","0"
"11","29","18","0","0","13.3","5.8","0.2","0","13.3","0","0"
"11","29","19","0","0","13","4.8","0.2","0","13","0","0"
"11","29","20","0","0","12.7","4.1","0.2","0","12.7","0","0"
"11","29","21","0","0","12.2","3.8","0.2","0","12.2","0","0"
"11","29","22","0","0","11.3","3.6","0.2","0","11.3","0","0"
"11","29","23","0","0","10.5","3.6","0.2","0","10.5","0","0"
"11","30","0","0","0","9.8","3.8","0.2","0","9.8","0","0"
"11","30","1","0","0","9.3","4.1","0.2","0","9.3","0","0"
"11","30","2","0","0","8.8","4.1","0.2","0","8.8","0","0"
